order_id,order_date,ship_date,year,month,quarter,week,season,customer_id,customer_type,customer_age_group,customer_gender,loyalty_status,customer_lifetime_value,product_id,product_name,category,sub_category,brand,product_condition,quantity,unit_price,discount,shipping_method,shipping_cost,total_sales,cost_price,profit,profit_margin,revenue_target,target_achievement_pct,region,city,warehouse,segment,sales_channel,marketing_source,salesperson_id,sales_team,commission,payment_mode,order_status,return_flag,delivery_time_days,customer_rating,customer_type_flag,profit_category,sales_person
ORD-10529,19-07-2024,24-07-2024,2024,July,3,29,Summer,CUST-223,Small Business,18-25,Other,Gold,1591,PROD-PEN-182,HP Pens,Office Supplies,Pens,HP,New,5,49.75,0.15,Express,41.32,211.44,19.9,70.62,0.334,210.12,1.0063,North,Chicago,WH-Gamma,Consumer,Mobile App,Direct,SP-107,Team Beta,3.53,Credit Card,Delivered,No,5,4,3,Medium,Rachel Zane
ORD-10530,18-12-2025,24-12-2025,2025,December,4,51,Winter,CUST-980,Individual,36-50,Other,Bronze,1696,PROD-BIN-735,Sony Binders,Office Supplies,Binders,Sony,New,6,62.75,0,Overnight,10.11,376.5,25.1,215.79,0.5731,374.15,1.0063,West,Seattle,WH-Beta,Home Office,Mobile App,Email,SP-131,Team Gamma,10.79,Debit Card,Delivered,No,6,2,1,Medium,Harvey Specter
ORD-10531,05-05-2025,12-05-2025,2025,May,2,19,Spring,CUST-532,Individual,26-35,Other,Gold,4414,PROD-BEL-443,IKEA Belts,Accessories,Belts,IKEA,New,6,145.04,0,Express,39.51,870.24,101.53,221.55,0.2546,864.82,1.0063,West,Seattle,WH-Beta,Home Office,Mobile App,Affiliate,SP-141,Team Beta,11.08,Cash,Delivered,No,7,5,1,Medium,Donna Paulsen
ORD-10532,14-09-2024,17-09-2024,2024,September,3,37,Fall,CUST-810,Corporate,50+,Male,Bronze,2160,PROD-JAC-853,Samsung Jackets,Clothing,Jackets,Samsung,New,2,118.84,0.05,Overnight,22.41,225.8,83.19,37.01,0.1639,224.39,1.0063,South,Miami,WH-Alpha,Home Office,In-store,Affiliate,SP-142,Team Alpha,1.85,PayPal,Delivered,No,3,2,2,Medium,Rachel Zane
ORD-10533,05-02-2023,07-02-2023,2023,February,1,5,Winter,CUST-235,Individual,18-25,Male,Bronze,760,PROD-HEA-156,Logitech Headphones,Electronics,Headphones,Logitech,New,6,425.52,0.05,Standard,26.15,2425.46,297.86,612.15,0.2524,2410.35,1.0063,South,Dallas,WH-Gamma,Home Office,Online,Direct,SP-132,Team Beta,30.61,Debit Card,Delivered,No,2,5,1,High,Mike Ross
ORD-10534,02-05-2024,03-05-2024,2024,May,2,18,Spring,CUST-589,Corporate,36-50,Male,Platinum,2764,PROD-CHA-627,IKEA Chairs,Furniture,Chairs,IKEA,New,5,261.01,0.1,Express,12.51,1174.54,182.71,248.48,0.2116,1167.22,1.0063,South,Dallas,WH-Beta,Home Office,Mobile App,Search Engine,SP-114,Team Beta,12.42,PayPal,Delivered,No,1,3,2,Medium,Mike Ross
ORD-10535,10-04-2024,13-04-2024,2024,April,2,15,Spring,CUST-172,Individual,26-35,Female,Bronze,1685,PROD-PEN-790,Logitech Pens,Office Supplies,Pens,Logitech,Refurbished,2,43.34,0.1,Express,5.84,78.01,17.34,37.49,0.4806,77.52,1.0063,North,Boston,WH-Gamma,Consumer,Mobile App,Search Engine,SP-101,Team Gamma,1.87,Credit Card,Delivered,No,3,3,1,Medium,Donna Paulsen
ORD-10536,12-01-2023,17-01-2023,2023,January,1,2,Winter,CUST-334,Small Business,18-25,Female,Bronze,2949,PROD-SHO-472,Nike Shoes,Clothing,Shoes,Nike,New,10,103.44,0,Overnight,34.98,1034.4,72.41,275.32,0.2662,1027.96,1.0063,East,Philadelphia,WH-Beta,Home Office,Online,Email,SP-137,Team Beta,13.77,Debit Card,Delivered,No,5,2,3,Medium,Jane Smith
ORD-10537,26-05-2025,29-05-2025,2025,May,2,22,Spring,CUST-492,Individual,26-35,Other,Silver,4033,PROD-SHO-152,Sony Shoes,Clothing,Shoes,Sony,New,10,128.37,0.1,Standard,31.45,1155.33,89.86,225.28,0.195,1148.13,1.0063,North,New York,WH-Gamma,Consumer,In-store,Email,SP-136,Team Alpha,11.26,Debit Card,Delivered,No,3,3,1,Medium,Harvey Specter
ORD-10538,28-08-2024,04-09-2024,2024,August,3,35,Summer,CUST-191,Corporate,26-35,Female,Gold,4870,PROD-TAB-213,Nike Tables,Furniture,Tables,Nike,New,6,270.61,0,Express,33.01,1623.66,189.43,454.07,0.2797,1613.54,1.0063,South,Dallas,WH-Alpha,Home Office,Mobile App,Direct,SP-136,Team Alpha,22.7,Credit Card,Delivered,No,7,1,2,Medium,Jane Smith
ORD-10539,02-12-2023,08-12-2023,2023,December,4,48,Winter,CUST-848,Individual,18-25,Male,Bronze,4801,PROD-CHA-492,Samsung Chairs,Furniture,Chairs,Samsung,New,10,306.36,0,Standard,16.48,3063.6,214.45,902.62,0.2946,3044.51,1.0063,East,DC,WH-Gamma,Corporate,In-store,Social Media,SP-130,Team Gamma,45.13,Debit Card,Delivered,No,6,5,1,High,Rachel Zane
ORD-10540,12-02-2025,14-02-2025,2025,February,1,7,Winter,CUST-925,Small Business,18-25,Other,Gold,3844,PROD-SHI-474,Adidas Shirts,Clothing,Shirts,Adidas,New,3,95.73,0,Standard,15.77,287.19,67.01,70.39,0.2451,285.4,1.0063,West,San Francisco,WH-Beta,Consumer,In-store,Search Engine,SP-117,Team Gamma,3.52,Debit Card,Delivered,No,2,4,3,Medium,Harvey Specter
ORD-10541,07-11-2024,14-11-2024,2024,November,4,45,Fall,CUST-204,Corporate,18-25,Other,Bronze,1366,PROD-TAB-576,Sony Tables,Furniture,Tables,Sony,New,9,315.74,0.1,Express,42.36,2557.49,221.02,525.95,0.2057,2541.56,1.0063,North,Chicago,WH-Alpha,Home Office,In-store,Social Media,SP-144,Team Gamma,26.3,Debit Card,Delivered,No,7,5,2,High,Donna Paulsen
ORD-10542,22-05-2025,29-05-2025,2025,May,2,21,Spring,CUST-205,Small Business,26-35,Female,Platinum,592,PROD-SHO-733,Adidas Shoes,Clothing,Shoes,Adidas,New,5,93.42,0.05,Overnight,39.26,443.74,65.39,77.53,0.1747,440.98,1.0063,South,Atlanta,WH-Alpha,Consumer,Mobile App,Social Media,SP-147,Team Alpha,3.88,Credit Card,Delivered,No,7,2,3,Medium,Jane Smith
ORD-10543,08-03-2025,14-03-2025,2025,March,1,10,Spring,CUST-420,Small Business,26-35,Other,Silver,3678,PROD-TAB-141,Dell Tables,Furniture,Tables,Dell,Refurbished,1,295.97,0,Standard,20.16,295.97,207.18,68.63,0.2319,294.13,1.0063,South,Dallas,WH-Beta,Home Office,Mobile App,Direct,SP-106,Team Beta,3.43,Credit Card,Delivered,No,6,3,3,Medium,Rachel Zane
ORD-10544,22-04-2025,26-04-2025,2025,April,2,17,Spring,CUST-476,Corporate,36-50,Female,Bronze,1851,PROD-CHA-474,Levis Chairs,Furniture,Chairs,Levis,New,4,315.44,0.05,Standard,33.7,1198.67,220.81,281.73,0.235,1191.2,1.0063,East,Philadelphia,WH-Alpha,Home Office,Online,Email,SP-150,Team Alpha,14.09,PayPal,Delivered,No,4,3,2,Medium,John Doe
ORD-10545,04-07-2025,10-07-2025,2025,July,3,27,Summer,CUST-406,Small Business,50+,Female,Gold,864,PROD-PAN-475,HP Pants,Clothing,Pants,HP,Refurbished,10,113.48,0,Express,42.27,1134.8,79.44,298.13,0.2627,1127.73,1.0063,North,New York,WH-Gamma,Consumer,Online,Social Media,SP-137,Team Alpha,14.91,Credit Card,Shipped,No,6,1,3,Medium,Rachel Zane
ORD-10546,12-06-2025,16-06-2025,2025,June,2,24,Summer,CUST-240,Small Business,26-35,Other,Platinum,4218,PROD-BAG-279,Dell Bags,Accessories,Bags,Dell,Refurbished,9,141.24,0.15,Standard,45,1080.49,98.87,145.66,0.1348,1073.76,1.0063,West,Los Angeles,WH-Gamma,Home Office,In-store,Direct,SP-111,Team Gamma,7.28,Debit Card,Delivered,No,4,3,3,Medium,Jane Smith
ORD-10547,25-03-2023,31-03-2023,2023,March,1,12,Spring,CUST-491,Individual,50+,Female,Gold,2424,PROD-SHI-763,Nike Shirts,Clothing,Shirts,Nike,New,1,86.45,0.05,Express,5.26,82.13,60.52,16.35,0.1991,81.62,1.0062,West,Seattle,WH-Beta,Home Office,Mobile App,Email,SP-124,Team Gamma,0.82,Credit Card,Delivered,No,6,2,1,Medium,Donna Paulsen
ORD-10548,18-03-2023,20-03-2023,2023,March,1,11,Spring,CUST-892,Small Business,18-25,Female,Platinum,3595,PROD-SMA-672,Logitech Smartphones,Electronics,Smartphones,Logitech,New,1,534.28,0,Standard,41.61,534.28,374,118.67,0.2221,530.95,1.0063,East,DC,WH-Gamma,Home Office,In-store,Social Media,SP-130,Team Beta,5.93,Debit Card,Shipped,No,2,2,3,Medium,Donna Paulsen
ORD-10549,28-05-2025,04-06-2025,2025,May,2,22,Spring,CUST-932,Small Business,26-35,Female,Silver,3038,PROD-CHA-821,Nike Chairs,Furniture,Chairs,Nike,New,4,333.7,0.3,Overnight,20.77,934.36,233.59,-20.77,-0.0222,928.54,1.0063,East,Baltimore,WH-Beta,Home Office,Online,Social Media,SP-141,Team Beta,0,Debit Card,Delivered,No,7,4,3,Loss,Harvey Specter
ORD-10550,14-12-2023,16-12-2023,2023,December,4,50,Winter,CUST-871,Small Business,36-50,Female,Platinum,1796,PROD-STO-168,Sony Storage,Office Supplies,Storage,Sony,New,8,58.16,0,Overnight,37.33,465.28,23.26,241.87,0.5198,462.38,1.0063,West,Los Angeles,WH-Alpha,Home Office,In-store,Email,SP-144,Team Beta,12.09,Debit Card,Delivered,No,2,5,3,Medium,Harvey Specter
ORD-10551,20-11-2025,21-11-2025,2025,November,4,47,Fall,CUST-995,Small Business,36-50,Other,Gold,2776,PROD-TAB-674,Sony Tables,Furniture,Tables,Sony,Refurbished,6,334.26,0.1,Overnight,21.71,1805,233.98,379.41,0.2102,1793.75,1.0063,East,Baltimore,WH-Gamma,Home Office,In-store,Email,SP-127,Team Beta,18.97,Credit Card,Delivered,No,1,5,3,Medium,John Doe
ORD-10552,24-03-2025,30-03-2025,2025,March,1,13,Spring,CUST-236,Corporate,50+,Male,Gold,502,PROD-SMA-826,Nike Smartphones,Electronics,Smartphones,Nike,New,3,654.26,0.05,Overnight,32.28,1864.64,457.98,458.42,0.2458,1853.02,1.0063,East,DC,WH-Beta,Consumer,Mobile App,Affiliate,SP-119,Team Alpha,22.92,Debit Card,Returned,Yes,6,5,2,Medium,Jane Smith
ORD-10553,05-09-2024,12-09-2024,2024,September,3,36,Fall,CUST-756,Individual,18-25,Male,Bronze,3992,PROD-STO-892,Samsung Storage,Office Supplies,Storage,Samsung,New,8,48.17,0,Express,34.11,385.36,19.27,197.09,0.5114,382.96,1.0063,North,Boston,WH-Gamma,Corporate,In-store,Affiliate,SP-136,Team Beta,9.85,PayPal,Delivered,No,7,4,1,Medium,Donna Paulsen
ORD-10554,08-03-2025,12-03-2025,2025,March,1,10,Spring,CUST-793,Small Business,50+,Female,Platinum,2253,PROD-STO-309,Nike Storage,Office Supplies,Storage,Nike,Refurbished,3,51.29,0.1,Express,23.22,138.48,20.52,53.7,0.3878,137.62,1.0062,East,DC,WH-Alpha,Home Office,In-store,Direct,SP-108,Team Alpha,2.69,Cash,Delivered,No,4,4,3,Medium,Donna Paulsen
ORD-10555,28-04-2025,29-04-2025,2025,April,2,18,Spring,CUST-246,Small Business,18-25,Female,Gold,1410,PROD-JAC-241,Sony Jackets,Clothing,Jackets,Sony,Refurbished,5,89.24,0,Express,28.08,446.2,62.47,105.77,0.237,443.42,1.0063,South,Miami,WH-Alpha,Consumer,Mobile App,Direct,SP-106,Team Alpha,5.29,Cash,Delivered,No,1,4,3,Medium,John Doe
ORD-10556,06-06-2023,09-06-2023,2023,June,2,23,Summer,CUST-170,Corporate,36-50,Female,Bronze,806,PROD-WAT-442,Sony Watches,Accessories,Watches,Sony,New,15,146.99,0.2,Express,37.68,1763.88,102.89,182.85,0.1037,1752.89,1.0063,South,Dallas,WH-Gamma,Corporate,Mobile App,Search Engine,SP-120,Team Beta,9.14,PayPal,Delivered,No,3,1,2,Medium,Mike Ross
ORD-10557,26-07-2024,28-07-2024,2024,July,3,30,Summer,CUST-643,Small Business,50+,Male,Silver,4731,PROD-SHO-344,IKEA Shoes,Clothing,Shoes,IKEA,Refurbished,7,106.05,0,Express,26.43,742.35,74.23,196.31,0.2644,737.73,1.0063,South,Miami,WH-Alpha,Consumer,Online,Affiliate,SP-104,Team Beta,9.82,Cash,Returned,Yes,2,4,3,Medium,Donna Paulsen
ORD-10558,26-11-2023,27-11-2023,2023,November,4,47,Fall,CUST-676,Corporate,36-50,Female,Gold,4515,PROD-PEN-652,Apple Pens,Office Supplies,Pens,Apple,New,3,56.31,0,Overnight,5.63,168.93,22.52,95.74,0.5667,167.88,1.0063,East,Baltimore,WH-Beta,Corporate,Mobile App,Email,SP-145,Team Alpha,4.79,PayPal,Delivered,No,1,3,2,Medium,Rachel Zane
ORD-10559,06-02-2024,13-02-2024,2024,February,1,6,Winter,CUST-108,Individual,36-50,Other,Bronze,1938,PROD-STO-216,Adidas Storage,Office Supplies,Storage,Adidas,New,4,45.35,0.1,Standard,5.58,163.26,18.14,85.12,0.5214,162.24,1.0063,West,San Francisco,WH-Gamma,Corporate,In-store,Affiliate,SP-150,Team Gamma,4.26,Credit Card,Delivered,No,7,1,1,Medium,Mike Ross
ORD-10560,14-12-2025,16-12-2025,2025,December,4,50,Winter,CUST-724,Individual,18-25,Other,Gold,1372,PROD-BAG-764,Dell Bags,Accessories,Bags,Dell,New,10,165.9,0,Standard,34.76,1659,116.13,462.94,0.279,1648.66,1.0063,South,Dallas,WH-Gamma,Corporate,Online,Direct,SP-134,Team Beta,23.15,Cash,Delivered,No,2,3,1,Medium,Mike Ross
ORD-10561,01-10-2025,02-10-2025,2025,October,4,40,Fall,CUST-765,Small Business,50+,Other,Platinum,1641,PROD-SOF-589,Nike Sofas,Furniture,Sofas,Nike,New,2,316.25,0.05,Overnight,43.13,600.88,221.38,114.99,0.1914,597.14,1.0063,North,Chicago,WH-Alpha,Consumer,Online,Direct,SP-111,Team Gamma,5.75,PayPal,Shipped,No,1,5,3,Medium,John Doe
ORD-10562,06-06-2025,09-06-2025,2025,June,2,23,Summer,CUST-268,Small Business,50+,Male,Bronze,1165,PROD-WAT-855,IKEA Watches,Accessories,Watches,IKEA,New,16,168.41,0.2,Overnight,40.34,2155.65,117.89,229.07,0.1063,2142.22,1.0063,East,Baltimore,WH-Beta,Corporate,Online,Direct,SP-125,Team Alpha,11.45,PayPal,Shipped,No,3,2,3,Medium,John Doe
ORD-10563,24-05-2023,27-05-2023,2023,May,2,21,Spring,CUST-550,Small Business,36-50,Female,Platinum,708,PROD-SHO-870,Samsung Shoes,Clothing,Shoes,Samsung,New,4,90.96,0.1,Express,18.97,327.46,63.67,53.81,0.1643,325.42,1.0063,West,Los Angeles,WH-Gamma,Home Office,Online,Email,SP-144,Team Gamma,2.69,Debit Card,Delivered,No,3,5,3,Medium,Rachel Zane
ORD-10564,11-04-2024,16-04-2024,2024,April,2,15,Spring,CUST-459,Corporate,36-50,Female,Silver,1451,PROD-TAB-694,Sony Tables,Furniture,Tables,Sony,New,4,335.55,0,Express,26.2,1342.2,234.88,376.48,0.2805,1333.84,1.0063,West,Los Angeles,WH-Gamma,Home Office,In-store,Social Media,SP-101,Team Alpha,18.82,Credit Card,Shipped,No,5,4,2,Medium,John Doe
ORD-10565,26-05-2025,30-05-2025,2025,May,2,22,Spring,CUST-839,Small Business,18-25,Female,Platinum,1557,PROD-JAC-992,Nike Jackets,Clothing,Jackets,Nike,New,6,95.63,0.1,Standard,15.54,516.4,66.94,99.22,0.1921,513.18,1.0063,East,DC,WH-Alpha,Corporate,In-store,Direct,SP-125,Team Gamma,4.96,PayPal,Delivered,No,4,2,3,Medium,John Doe
ORD-10566,14-04-2023,21-04-2023,2023,April,2,15,Spring,CUST-318,Small Business,26-35,Male,Bronze,4508,PROD-BAG-819,Sony Bags,Accessories,Bags,Sony,New,1,174.3,0.2,Standard,49.51,139.44,122.01,-32.08,-0.2301,138.57,1.0063,East,Philadelphia,WH-Alpha,Corporate,In-store,Affiliate,SP-135,Team Gamma,0,Cash,Returned,Yes,7,5,3,Loss,John Doe
ORD-10567,26-02-2025,03-03-2025,2025,February,1,9,Winter,CUST-743,Individual,26-35,Male,Gold,2368,PROD-TAB-314,Logitech Tables,Furniture,Tables,Logitech,New,4,350.77,0,Express,16.72,1403.08,245.54,404.2,0.2881,1394.34,1.0063,North,Boston,WH-Beta,Home Office,In-store,Social Media,SP-134,Team Gamma,20.21,Debit Card,Delivered,No,5,1,1,Medium,Donna Paulsen
ORD-10568,22-05-2025,26-05-2025,2025,May,2,21,Spring,CUST-866,Small Business,36-50,Male,Bronze,1271,PROD-WAT-871,IKEA Watches,Accessories,Watches,IKEA,New,11,156.13,0.05,Express,23.73,1631.56,109.29,405.64,0.2486,1621.4,1.0063,East,Baltimore,WH-Beta,Consumer,Online,Affiliate,SP-150,Team Alpha,20.28,Debit Card,Shipped,No,4,4,3,Medium,John Doe
ORD-10569,28-07-2024,31-07-2024,2024,July,3,30,Summer,CUST-255,Individual,26-35,Male,Platinum,4530,PROD-TAB-862,Nike Tablets,Electronics,Tablets,Nike,New,9,475.24,0,Overnight,35.65,4277.16,332.67,1247.48,0.2917,4250.51,1.0063,East,DC,WH-Alpha,Consumer,In-store,Direct,SP-133,Team Alpha,62.37,Debit Card,Delivered,No,3,5,1,High,John Doe
ORD-10570,24-05-2025,25-05-2025,2025,May,2,21,Spring,CUST-521,Small Business,26-35,Other,Platinum,1021,PROD-STO-879,Logitech Storage,Office Supplies,Storage,Logitech,Refurbished,1,60.35,0.2,Express,44.42,48.28,24.14,-20.28,-0.42,47.98,1.0063,West,Seattle,WH-Beta,Home Office,Online,Email,SP-131,Team Alpha,0,Credit Card,Delivered,No,1,2,3,Loss,Mike Ross
ORD-10571,26-06-2025,03-07-2025,2025,June,2,26,Summer,CUST-730,Individual,26-35,Male,Gold,3855,PROD-SOF-330,Levis Sofas,Furniture,Sofas,Levis,Refurbished,3,291.81,0.1,Overnight,7.32,787.89,204.27,167.76,0.2129,782.98,1.0063,South,Miami,WH-Alpha,Consumer,Mobile App,Social Media,SP-104,Team Beta,8.39,PayPal,Delivered,No,7,3,1,Medium,Mike Ross
ORD-10572,08-11-2024,14-11-2024,2024,November,4,45,Fall,CUST-803,Small Business,26-35,Male,Silver,1900,PROD-PEN-428,IKEA Pens,Office Supplies,Pens,IKEA,New,3,40.57,0.15,Express,18.55,103.45,16.23,36.21,0.35,102.81,1.0062,South,Atlanta,WH-Gamma,Consumer,In-store,Social Media,SP-133,Team Alpha,1.81,Credit Card,Delivered,No,6,5,3,,Rachel Zane
ORD-10573,09-08-2025,11-08-2025,2025,August,3,32,Summer,CUST-553,Individual,36-50,Male,Bronze,4238,PROD-SMA-461,Nike Smartphones,Electronics,Smartphones,Nike,New,7,642.37,0.2,Standard,30.6,3597.27,449.66,419.05,0.1165,3574.86,1.0063,West,San Francisco,WH-Alpha,Corporate,Mobile App,Direct,SP-137,Team Beta,20.95,PayPal,Delivered,No,2,1,1,Medium,Harvey Specter
ORD-10574,06-11-2025,09-11-2025,2025,November,4,45,Fall,CUST-980,Corporate,26-35,Female,Gold,4843,PROD-CHA-373,Nike Chairs,Furniture,Chairs,Nike,Refurbished,5,288.77,0,Overnight,32.82,1443.85,202.14,400.33,0.2773,1434.85,1.0063,East,Philadelphia,WH-Alpha,Consumer,Mobile App,Direct,SP-134,Team Alpha,20.02,Debit Card,Delivered,No,3,2,2,Medium,Rachel Zane
ORD-10575,26-10-2025,29-10-2025,2025,October,4,43,Fall,CUST-322,Individual,26-35,Female,Gold,4223,PROD-PAP-615,HP Paper,Office Supplies,Paper,HP,Refurbished,5,48.48,0,Standard,8.15,242.4,19.39,137.3,0.5664,240.89,1.0063,North,Chicago,WH-Alpha,Home Office,In-store,Direct,SP-145,Team Beta,6.87,Cash,Delivered,No,3,5,1,Medium,Donna Paulsen
ORD-10576,23-08-2025,30-08-2025,2025,August,3,34,Summer,CUST-188,Individual,18-25,Female,Gold,3747,PROD-PAP-796,IKEA Paper,Office Supplies,Paper,IKEA,New,10,56.22,0,Overnight,34.88,562.2,22.49,302.42,0.5379,558.7,1.0063,South,Dallas,WH-Gamma,Consumer,Online,Search Engine,SP-150,Team Gamma,15.12,Cash,Cancelled,No,7,3,1,Medium,Donna Paulsen
ORD-10577,04-09-2025,11-09-2025,2025,September,3,36,Fall,CUST-202,Individual,36-50,Other,Bronze,2358,PROD-BED-533,IKEA Beds,Furniture,Beds,IKEA,New,2,263.61,0,Overnight,28.76,527.22,184.53,129.4,0.2454,523.94,1.0063,East,DC,WH-Beta,Corporate,Mobile App,Email,SP-141,Team Gamma,6.47,Credit Card,Returned,Yes,7,4,1,Medium,Donna Paulsen
ORD-10578,13-11-2023,14-11-2023,2023,November,4,46,Fall,CUST-243,Small Business,50+,Other,Bronze,4564,PROD-PEN-383,Sony Pens,Office Supplies,Pens,Sony,New,9,44.12,0.1,Standard,42.24,357.37,17.65,156.28,0.4373,355.14,1.0063,South,Dallas,WH-Beta,Home Office,In-store,Email,SP-107,Team Alpha,7.81,Debit Card,Shipped,No,1,4,3,Medium,Jane Smith
ORD-10579,28-01-2025,04-02-2025,2025,January,1,5,Winter,CUST-870,Small Business,50+,Male,Bronze,2898,PROD-BIN-155,Nike Binders,Office Supplies,Binders,Nike,New,7,56.01,0.15,Standard,15,333.26,22.4,161.46,0.4845,331.18,1.0063,West,Seattle,WH-Beta,Home Office,Mobile App,Direct,SP-148,Team Beta,8.07,PayPal,Delivered,No,7,4,3,Medium,Rachel Zane
ORD-10580,02-02-2025,08-02-2025,2025,February,1,5,Winter,CUST-226,Small Business,18-25,Female,Silver,642,PROD-BED-164,Adidas Beds,Furniture,Beds,Adidas,New,1,284.06,0,Express,13.78,284.06,198.84,71.44,0.2515,282.29,1.0063,South,Dallas,WH-Alpha,Home Office,Mobile App,Search Engine,SP-148,Team Gamma,3.57,Credit Card,Delivered,No,6,2,3,Medium,Rachel Zane
ORD-10581,28-09-2024,01-10-2024,2024,September,3,39,Fall,CUST-703,Corporate,18-25,Other,Gold,3351,PROD-BIN-481,Adidas Binders,Office Supplies,Binders,Adidas,New,11,51.46,0.05,Overnight,40.7,537.76,20.58,270.68,0.5033,534.41,1.0063,West,Seattle,WH-Alpha,Corporate,In-store,Direct,SP-113,Team Gamma,13.53,Debit Card,Delivered,No,3,3,2,Medium,John Doe
ORD-10582,16-10-2023,19-10-2023,2023,October,4,42,Fall,CUST-847,Corporate,36-50,Female,Platinum,3969,PROD-PAP-453,Adidas Paper,Office Supplies,Paper,Adidas,New,2,59.94,0.15,Express,36.67,101.9,23.98,17.27,0.1695,101.27,1.0062,West,Seattle,WH-Beta,Home Office,Mobile App,Direct,SP-142,Team Beta,0.86,Credit Card,Delivered,No,3,3,2,Medium,John Doe
ORD-10583,08-05-2025,09-05-2025,2025,May,2,19,Spring,CUST-493,Individual,50+,Other,Platinum,4195,PROD-PAN-563,Levis Pants,Clothing,Pants,Levis,Refurbished,9,125.8,0,Overnight,40.63,1132.2,88.06,299.03,0.2641,1125.15,1.0063,West,Los Angeles,WH-Gamma,Corporate,Online,Email,SP-107,Team Alpha,14.95,Cash,Returned,Yes,1,5,1,Medium,John Doe
ORD-10584,07-05-2023,14-05-2023,2023,May,2,18,Spring,CUST-459,Corporate,26-35,Other,Gold,1217,PROD-SHO-597,Nike Shoes,Clothing,Shoes,Nike,New,10,80.31,0,Express,40.19,803.1,56.22,200.71,0.2499,798.1,1.0063,North,Boston,WH-Gamma,Corporate,Online,Search Engine,SP-111,Team Gamma,10.04,Debit Card,Shipped,No,7,4,2,Medium,Harvey Specter
ORD-10585,27-12-2025,30-12-2025,2025,December,4,52,Winter,CUST-539,Individual,18-25,Male,Platinum,1142,PROD-TAB-613,Nike Tablets,Electronics,Tablets,Nike,New,9,451.12,0.05,Standard,9.68,3857.08,315.78,1005.38,0.2607,3833.05,1.0063,East,Baltimore,WH-Gamma,Consumer,Mobile App,Email,SP-138,Team Alpha,50.27,Credit Card,Delivered,No,3,2,1,High,Donna Paulsen
ORD-10586,15-04-2025,19-04-2025,2025,April,2,16,Spring,CUST-422,Individual,50+,Male,Silver,3940,PROD-JAC-639,Logitech Jackets,Clothing,Jackets,Logitech,Refurbished,3,114.84,0.05,Standard,17.54,327.29,80.39,68.58,0.2095,325.25,1.0063,West,San Francisco,WH-Gamma,Home Office,Mobile App,Direct,SP-144,Team Alpha,3.43,PayPal,Returned,Yes,4,4,1,Medium,John Doe
ORD-10587,12-06-2025,16-06-2025,2025,June,2,24,Summer,CUST-910,Individual,36-50,Other,Silver,3048,PROD-SHO-949,HP Shoes,Clothing,Shoes,HP,New,1,115.56,0.2,Express,16.7,92.45,80.89,-5.14,-0.0556,91.87,1.0063,West,Seattle,WH-Alpha,Consumer,In-store,Affiliate,SP-111,Team Beta,0,Cash,Delivered,No,4,4,1,Loss,Jane Smith
ORD-10588,10-02-2025,16-02-2025,2025,February,1,7,Winter,CUST-243,Corporate,26-35,Male,Bronze,4193,PROD-TAB-225,IKEA Tablets,Electronics,Tablets,IKEA,New,10,633.2,0,Standard,47.06,6332,443.24,1852.54,0.2926,6292.55,1.0063,South,Dallas,WH-Beta,Consumer,Online,Social Media,SP-100,Team Beta,92.63,PayPal,Delivered,No,6,5,2,High,Mike Ross
ORD-10589,27-06-2025,01-07-2025,2025,June,2,26,Summer,CUST-353,Small Business,36-50,Other,Bronze,869,PROD-BIN-581,Sony Binders,Office Supplies,Binders,Sony,New,13,57.84,0.15,Express,26.94,639.13,23.14,311.37,0.4872,635.15,1.0063,East,DC,WH-Gamma,Corporate,Mobile App,Direct,SP-135,Team Gamma,15.57,Credit Card,Returned,Yes,4,5,3,Medium,Jane Smith
ORD-10590,26-05-2025,30-05-2025,2025,May,2,22,Spring,CUST-383,Corporate,18-25,Other,Bronze,4150,PROD-STO-826,HP Storage,Office Supplies,Storage,HP,New,13,49.01,0.05,Overnight,10,605.27,19.6,340.47,0.5625,601.5,1.0063,North,Chicago,WH-Alpha,Consumer,Online,Search Engine,SP-128,Team Beta,17.02,Debit Card,Delivered,No,4,5,2,Medium,Harvey Specter
ORD-10591,28-12-2025,31-12-2025,2025,December,4,52,Winter,CUST-760,Individual,50+,Female,Bronze,1286,PROD-PAN-644,Logitech Pants,Clothing,Pants,Logitech,Refurbished,9,108.61,0,Overnight,18.03,977.49,76.03,275.19,0.2815,971.4,1.0063,North,New York,WH-Alpha,Consumer,Mobile App,Affiliate,SP-120,Team Gamma,13.76,Cash,Delivered,No,3,1,1,Medium,John Doe
ORD-10592,08-12-2023,10-12-2023,2023,December,4,49,Winter,CUST-186,Individual,50+,Male,Bronze,1449,PROD-HEA-794,Nike Headphones,Electronics,Headphones,Nike,New,10,561.8,0,Standard,44.24,5618,393.26,1641.16,0.2921,5583,1.0063,South,Dallas,WH-Alpha,Consumer,In-store,Search Engine,SP-107,Team Gamma,82.06,PayPal,Delivered,No,2,1,1,High,Rachel Zane
ORD-10593,08-01-2025,12-01-2025,2025,January,1,2,Winter,CUST-354,Corporate,50+,Male,Platinum,1021,PROD-STO-945,Dell Storage,Office Supplies,Storage,Dell,New,10,64.3,0,Standard,43.12,643,25.72,342.68,0.5329,638.99,1.0063,North,Boston,WH-Beta,Home Office,In-store,Direct,SP-102,Team Gamma,17.13,PayPal,Delivered,No,4,2,2,Medium,Mike Ross
